1502323200,1.31
1502323500,2.56
1502323800,2.76
1502324100,3.91
1502324400,3.85
1502324700,3.49
1502325000,3.59
1502325300,1.54
1502325600,3.05
1502325900,2.44
1502326200,0.56
1502326500,3.52
1502326800,1.68
1502327100,0.83
1502327400,2.60
1502327700,4.31
1502328000,0.62
1502328300,3.49
1502328600,1.99
1502328900,2.88
1502329200,0.22
1502329500,4.04
1502329800,4.10
1502330100,4.26
1502330400,2.31
1502330700,3.74
1502331000,2.81
1502331300,4.51
1502331600,4.97
1502331900,2.00
1502332200,3.20
1502332500,0.97
1502332800,2.48
1502333100,2.80
1502333400,3.85
1502333700,2.19
1502334000,3.02
1502334300,2.78
1502334600,1.84
1502334900,1.40
1502335200,2.61
1502335500,3.40
1502335800,3.05
1502336100,3.43
1502336400,5.22
1502336700,1.65
1502337000,2.35
1502337300,3.20
1502337600,2.60
1502337900,3.49
1502338200,0.99
1502338500,1.92
1502338800,1.71
1502339100,3.18
1502339400,3.70
1502339700,4.87
1502340000,1.22
1502340300,3.06
1502340600,4.02
1502340900,2.27
1502341200,2.92
1502341500,3.14
1502341800,2.47
1502342100,2.37
1502342400,4.00
1502342700,1.82
1502343000,4.13
1502343300,3.12
1502343600,4.10
1502343900,2.66
1502344200,5.71
1502344500,6.21
1502344800,6.81
1502345100,6.85
1502345400,8.43
1502345700,10.78
1502346000,11.33
1502346300,13.75
1502346600,11.76
1502346900,16.50
1502347200,12.29
1502347500,9.68
1502347800,16.04
1502348100,20.84
1502348400,24.03
1502348700,28.59
1502349000,43.62
1502349300,45.70
1502349600,32.87
1502349900,34.97
1502350200,37.52
1502350500,40.77
1502350800,32.05
1502351100,35.60
1502351400,39.29
1502351700,40.01
1502352000,36.25
1502352300,34.24
1502352600,43.23
1502352900,106.06
1502353200,107.20
1502353500,106.52
1502353800,109.40
1502354100,109.85
1502354400,113.07
1502354700,116.74
1502355000,117.16
1502355300,120.47
1502355600,121.56
1502355900,125.02
1502356200,124.76
1502356500,126.60
1502356800,131.46
1502357100,133.07
1502357400,137.53
1502357700,137.91
1502358000,134.20
1502358300,139.42
1502358600,139.64
1502358900,139.73
1502359200,141.59
1502359500,143.07
1502359800,140.91
1502360100,145.33
1502360400,147.19
1502360700,147.33
1502361000,148.75
1502361300,148.36
1502361600,151.26
1502361900,150.88
1502362200,153.24
1502362500,154.66
1502362800,156.09
1502363100,153.44
1502363400,156.25
1502363700,158.20
1502364000,158.82
1502364300,156.12
1502364600,153.58
1502364900,156.10
1502365200,157.10
1502365500,155.02
1502365800,153.77
1502366100,155.69
1502366400,158.06
1502366700,156.90
1502367000,154.62
1502367300,154.41
1502367600,153.44
1502367900,154.83
1502368200,154.67
1502368500,157.22
1502368800,154.73
1502369100,155.71
1502369400,150.94
1502369700,152.15
1502370000,152.79
1502370300,150.46
1502370600,149.96
1502370900,149.01
1502371200,147.94
1502371500,147.72
1502371800,143.60
1502372100,144.12
1502372400,142.46
1502372700,140.71
1502373000,138.78
1502373300,138.77
1502373600,136.92
1502373900,135.09
1502374200,133.87
1502374500,128.63
1502374800,126.88
1502375100,124.46
1502375400,125.35
1502375700,123.99
1502376000,121.96
1502376300,124.64
1502376600,117.51
1502376900,115.69
1502377200,111.45
1502377500,94.66
1502377800,104.54
1502378100,103.66
1502378400,101.68
1502378700,99.59
1502379000,97.33
1502379300,90.56
1502379600,90.28
1502379900,85.75
1502380200,84.17
1502380500,79.29
1502380800,74.26
1502381100,71.17
1502381400,70.56
1502381700,66.23
1502382000,58.93
1502382300,55.87
1502382600,55.57
1502382900,51.59
1502383200,51.04
1502383500,46.37
1502383800,42.57
1502384100,38.12
1502384400,30.06
1502384700,26.83
1502385000,19.33
1502385300,17.75
1502385600,17.76
1502385900,10.39
1502391000,2.95
1502391300,3.91
1502391600,5.98
1502391900,4.19
1502392200,4.70
1502392500,3.68
1502392800,6.08
1502393100,1.23
1502393400,4.76
1502393700,5.30
1502394000,6.40
1502394300,2.60
1502394600,3.62
1502394900,3.94
1502395200,-2.24
1502395500,3.84
1502395800,3.51
1502396100,5.23
1502396400,5.28
1502396700,2.18
1502397000,1.89
1502397300,5.12
1502397600,4.92
1502397900,1.11
1502398200,5.61
1502398500,0.79
1502398800,5.15
1502399100,3.34
1502399400,4.18
1502399700,2.86
1502400000,2.07
1502400300,4.08
1502400600,3.02
1502400900,1.95
1502402700,4.98
1502403000,2.56
1502404200,3.50
1502404500,4.56
1502406600,3.32
1502407200,2.97
1502407500,3.10
1502408400,4.18
1502409000,3.13
1502409600,3.88
1502409900,4.05
1502410500,1.82
1502410800,4.46
1502411100,3.20
1502411700,2.45
1502412300,2.81
1502412600,3.52
1502413200,4.32
1502413500,6.04
1502414100,3.31
1502414400,3.96
1502414700,4.91
1502415000,5.35
1502415300,2.52
1502415900,3.84
1502416200,4.01
1502416500,4.53
1502416800,2.46
1502417100,3.72
1502417700,3.11
1502418000,3.40
1502418600,3.17
1502418900,4.53
1502419500,2.18
1502420100,4.98
1502420400,4.14
1502420700,4.52
1502421000,3.16
1502421300,5.23
1502421600,2.99
1502421900,4.94
1502422200,3.86
1502422500,2.55
1502422800,3.08
1502423100,4.51
1502423400,3.98
1502423700,1.15
1502424000,3.42
1502424300,3.37
1502424600,2.86
1502424900,2.61
1502425200,3.32
1502425500,1.53
1502425800,5.74
1502426100,2.16
1502426400,3.21
1502427000,3.77
1502427300,4.81
1502427600,1.80
1502427900,3.64
1502428200,2.62
1502428800,3.03
1502429100,3.31
1502429400,3.05
1502429700,2.19
1502430000,4.93
1502430600,7.79
1502430900,8.49
1502431200,8.80
1502431500,9.05
1502432100,12.49
1502432400,14.56
1502432700,14.06
1502433300,37.33
1502433600,41.51
1502433900,41.20
1502434200,46.18
1502434500,40.76
1502434800,37.09
1502435100,25.11
1502435400,33.27
1502435700,30.22
1502436000,24.58
1502436300,76.30
1502436600,38.33
1502436900,85.22
1502437200,79.98
1502437500,93.43
1502437800,84.38
1502438100,74.84
1502438400,79.99
1502438700,86.55
1502439000,47.02
1502439300,101.94
1502439600,72.05
1502439900,110.88
1502440200,140.61
1502440500,77.93
1502440800,116.12
1502441100,139.28
1502441400,130.65
1502441700,126.71
1502442000,125.72
1502442300,85.43
1502442600,74.01
1502442900,53.94
1502443200,59.62
1502443500,61.70
1502443800,66.94
1502444100,175.93
1502444400,123.47
1502444700,75.23
1502445000,76.53
1502445300,68.72
1502445600,124.71
1502445900,66.25
1502446200,177.19
1502446500,174.64
1502446800,178.79
1502447100,67.00
1502447400,172.27
1502447700,164.29
1502448000,149.24
1502448300,170.16
1502448600,134.63
1502448900,80.23
1502449200,151.50
1502449500,114.24
1502449800,130.86
1502450100,77.16
1502450400,79.83
1502450700,131.58
1502451000,100.20
1502451300,67.73
1502451600,74.76
1502451900,73.79
1502452200,120.79
1502452500,173.37
1502452800,169.67
1502453100,158.76
1502453400,162.95
1502453700,157.85
1502454000,155.79
1502454300,153.47
1502454600,152.51
1502454900,161.63
1502455200,153.79
1502455500,156.34
1502455800,155.07
1502456100,153.37
1502456400,154.23
1502456700,155.06
1502457000,159.59
1502457300,129.84
1502457600,110.28
1502457900,180.04
1502458200,172.19
1502458500,140.37
1502458800,147.27
1502459100,98.20
1502459400,61.48
1502459700,44.65
1502460000,77.25
1502460300,51.50
1502460600,161.79
1502460900,90.34
1502461200,77.69
1502461500,67.29
1502461800,59.05
1502462100,79.95
1502462400,63.52
1502462700,62.44
1502463000,53.04
1502463300,51.28
1502463600,41.89
1502463900,36.73
1502464200,48.55
1502464500,44.78
1502465100,39.55
1502465400,38.67
1502465700,32.60
1502466000,28.87
1502466300,33.59
1502466600,34.03
1502466900,36.54
1502467200,31.45
1502467500,30.41
1502467800,28.96
1502468100,30.44
1502468700,33.31
1502469000,34.33
1502469300,31.11
1502469600,27.32
1502469900,23.00
1502470200,20.11
1502470500,18.37
1502470800,15.63
1502471100,14.44
1502471400,11.57
1502471700,9.90
1502472000,8.10
1502472300,9.58
1502472600,8.82
1502472900,9.63
1502473200,10.86
1502473500,11.07
1502473800,14.94
1502474100,12.73
1502474400,14.17
1502474700,12.45
1502475000,9.87
1502475300,8.92
1502475600,6.73
1502475900,6.57
1502476200,6.39
1502476500,2.36
1502476800,3.72
1502477100,3.61
